Order_ID,Order_Date,Delivery_Date,Region,Country,City,Product_Name,Supplier_Name,Warehouse,Order_Quantity,Unit_Price,Revenue,Shipping_Cost,Manufacturing_Cost,Profit,Lead_Time_Days,Inventory_Level,Reorder_Level,Stockout_Flag,Defect_Rate,Order_Status,Delivery_Days,Profit_Margin,Delay_Flag,Order_Month,Order_Year,Inventory_Status
ORD00512,2024-02-21,2024-03-04,North,USA,Hyderabad,Phone,Supplier C,Warehouse 1,49,327,16023,1886.22,10166.52,3970.26,9,439,63,No,5.07,Delivered,12,24.778505897771954,Delayed,February,2024,Sufficient
ORD00513,2024-10-26,2024-11-11,North,USA,Bangalore,Monitor,Supplier A,Warehouse 1,49,1136,55664,4166.74,36802.13,14695.13,13,186,92,No,1.66,Pending,16,26.399701782121298,Delayed,October,2024,Sufficient
ORD00514,2025-04-30,2025-05-09,South,UAE,Mumbai,Phone,Supplier D,Warehouse 2,33,450,14850,559.42,7599.2,6691.38,7,184,130,No,6.16,Pending,9,45.059797979797985,On Time,April,2025,Sufficient
ORD00515,2025-02-23,2025-03-08,North,Germany,Delhi,Monitor,Supplier B,Warehouse 2,44,840,36960,4248.06,19691.31,13020.63,9,367,116,No,6.28,Delivered,13,35.22897727272727,Delayed,February,2025,Sufficient
ORD00516,2024-03-03,2024-03-11,West,UAE,Chennai,Tablet,Supplier C,Warehouse 2,43,1989,85527,7503.45,57367.52,20656.03,8,323,141,No,0.93,Cancelled,8,24.15147263437277,On Time,March,2024,Sufficient
ORD00517,2024-01-09,2024-01-26,East,UAE,Mumbai,Tablet,Supplier A,Warehouse 1,34,1350,45900,5179.38,28003.06,12717.56,15,105,119,Yes,3.85,In Transit,17,27.70710239651416,Delayed,January,2024,Low Stock
ORD00518,2025-07-04,2025-07-14,East,Germany,Mumbai,Laptop,Supplier A,Warehouse 3,47,1572,73884,7137.54,32346.54,34399.92,7,145,77,No,7.94,Delivered,10,46.55936332629527,On Time,July,2025,Sufficient
ORD00519,2025-08-29,2025-09-05,East,India,Hyderabad,Keyboard,Supplier A,Warehouse 2,50,722,36100,3443.43,25128.72,7527.85,6,30,97,Yes,1.33,Cancelled,7,20.852770083102495,On Time,August,2025,Low Stock
ORD00520,2024-11-01,2024-11-17,East,Germany,Delhi,Keyboard,Supplier B,Warehouse 3,1,1028,1028,62.2,484.01,481.79,11,297,122,No,6.09,Pending,16,46.86673151750973,Delayed,November,2024,Sufficient
ORD00521,2025-01-21,2025-02-05,South,UAE,Bangalore,Laptop,Supplier A,Warehouse 1,16,315,5040,299.91,2896.54,1843.55,10,184,108,No,6.67,Delivered,15,36.57837301587302,Delayed,January,2025,Sufficient
ORD00522,2025-03-11,2025-03-18,East,UAE,Bangalore,Monitor,Supplier D,Warehouse 3,14,1013,14182,525.11,8552.41,5104.48,4,286,116,No,3.52,In Transit,7,35.99266676068255,On Time,March,2025,Sufficient
ORD00523,2025-03-02,2025-03-18,South,UAE,Bangalore,Laptop,Supplier B,Warehouse 3,10,1135,11350,470.36,6961.47,3918.17,15,360,115,No,1.47,Delivered,16,34.52132158590309,Delayed,March,2025,Sufficient
ORD00524,2025-01-13,2025-01-20,East,Germany,Delhi,Tablet,Supplier D,Warehouse 1,27,325,8775,358.7,5015.17,3401.13,3,78,65,No,0.8,Cancelled,7,38.75931623931624,On Time,January,2025,Sufficient
ORD00525,2024-05-26,2024-06-03,North,India,Chennai,Tablet,Supplier A,Warehouse 1,27,199,5373,614.21,2641.09,2117.7,4,93,144,Yes,2.63,In Transit,8,39.413735343383586,On Time,May,2024,Low Stock
ORD00526,2025-03-03,2025-03-16,South,UAE,Bangalore,Keyboard,Supplier D,Warehouse 1,20,1258,25160,1779.16,12613.89,10766.95,9,427,142,No,3.33,Pending,13,42.79391891891892,Delayed,March,2025,Sufficient
ORD00527,2024-11-29,2024-12-06,East,India,Mumbai,Keyboard,Supplier A,Warehouse 3,43,1377,59211,3959.24,27820.09,27431.67,3,276,55,No,3.47,In Transit,7,46.32867203729036,On Time,November,2024,Sufficient
ORD00528,2025-10-07,2025-10-26,South,UAE,Chennai,Laptop,Supplier A,Warehouse 3,20,1249,24980,2199.85,14817.49,7962.66,14,489,129,No,1.14,Delivered,19,31.876140912730182,Delayed,October,2025,Sufficient
ORD00529,2025-06-28,2025-07-02,East,UAE,Chennai,Laptop,Supplier D,Warehouse 1,18,1711,30798,1494.39,19985.04,9318.57,4,296,106,No,6.79,Delivered,4,30.257062146892654,On Time,June,2025,Sufficient
ORD00530,2024-12-14,2024-12-23,East,USA,Mumbai,Tablet,Supplier A,Warehouse 1,27,149,4023,431.94,1992.25,1598.81,8,58,62,Yes,2.43,Pending,9,39.74173502361422,On Time,December,2024,Low Stock
ORD00531,2024-11-10,2024-11-23,North,Germany,Mumbai,Monitor,Supplier C,Warehouse 2,11,220,2420,206.43,1204.16,1009.41,8,29,88,Yes,0.7,In Transit,13,41.71115702479339,Delayed,November,2024,Low Stock
ORD00532,2025-01-19,2025-02-03,North,Germany,Hyderabad,Tablet,Supplier D,Warehouse 3,4,514,2056,106.02,1190.63,759.35,15,260,146,No,2.27,In Transit,15,36.93336575875487,Delayed,January,2025,Sufficient
ORD00533,2025-02-20,2025-02-26,South,USA,Delhi,Printer,Supplier D,Warehouse 2,2,934,1868,162.55,1259.26,446.19,3,283,125,No,0.64,Delivered,6,23.885974304068522,On Time,February,2025,Sufficient
ORD00534,2024-03-26,2024-04-15,West,UAE,Hyderabad,Laptop,Supplier D,Warehouse 3,33,516,17028,1710.62,7538.47,7778.91,15,86,150,Yes,4.55,Pending,20,45.68305144467935,Delayed,March,2024,Low Stock
ORD00535,2024-10-23,2024-11-05,East,USA,Chennai,Printer,Supplier C,Warehouse 1,1,223,223,25.43,121.46,76.11,12,429,137,No,4.98,In Transit,13,34.130044843049326,Delayed,October,2024,Sufficient
ORD00536,2024-06-14,2024-07-01,West,USA,Chennai,Printer,Supplier C,Warehouse 3,37,243,8991,513.0,4662.66,3815.34,13,71,142,Yes,1.42,Cancelled,17,42.4351017684351,Delayed,June,2024,Low Stock
ORD00537,2024-12-16,2024-12-30,East,India,Mumbai,Keyboard,Supplier A,Warehouse 3,49,1549,75901,5369.59,35960.26,34571.15,12,174,76,No,7.87,In Transit,14,45.547687118746786,Delayed,December,2024,Sufficient
ORD00538,2025-05-02,2025-05-04,North,India,Bangalore,Keyboard,Supplier A,Warehouse 2,44,455,20020,1345.04,13384.98,5289.98,2,390,100,No,5.77,Delivered,2,26.42347652347652,On Time,May,2025,Sufficient
ORD00539,2025-01-20,2025-02-08,East,USA,Bangalore,Laptop,Supplier B,Warehouse 3,23,892,20516,942.64,12933.08,6640.28,15,4,65,Yes,5.73,In Transit,19,32.366348216026516,Delayed,January,2025,Low Stock
ORD00540,2024-01-21,2024-02-06,South,UAE,Delhi,Laptop,Supplier C,Warehouse 2,44,1987,87428,8203.18,39994.24,39230.58,14,320,88,No,6.62,Pending,16,44.871871711579814,Delayed,January,2024,Sufficient
ORD00541,2025-12-21,2026-01-07,South,USA,Chennai,Keyboard,Supplier B,Warehouse 1,14,114,1596,76.05,1031.55,488.4,13,445,85,No,3.47,In Transit,17,30.601503759398497,Delayed,December,2025,Sufficient
ORD00542,2025-08-25,2025-09-03,South,India,Chennai,Printer,Supplier C,Warehouse 3,5,360,1800,96.06,1027.75,676.19,4,267,143,No,2.21,Cancelled,9,37.56611111111112,On Time,August,2025,Sufficient
ORD00543,2025-07-27,2025-08-05,East,India,Chennai,Monitor,Supplier D,Warehouse 2,28,1412,39536,3581.13,23524.28,12430.59,9,165,105,No,6.9,In Transit,9,31.441192836908133,On Time,July,2025,Sufficient
ORD00544,2025-06-13,2025-06-27,South,Germany,Hyderabad,Printer,Supplier A,Warehouse 3,47,559,26273,899.24,17747.87,7625.89,14,161,50,No,4.49,In Transit,14,29.025577589159973,Delayed,June,2025,Sufficient
ORD00545,2024-08-19,2024-09-04,North,UAE,Bangalore,Laptop,Supplier C,Warehouse 2,5,1978,9890,519.21,4444.02,4926.77,13,320,130,No,2.83,Delivered,16,49.815672396359965,Delayed,August,2024,Sufficient
ORD00546,2024-09-10,2024-09-16,North,UAE,Chennai,Laptop,Supplier A,Warehouse 1,16,797,12752,1338.02,8244.04,3169.94,3,121,59,No,4.4,In Transit,6,24.858375156838143,On Time,September,2024,Sufficient
ORD00547,2024-02-04,2024-02-14,North,India,Hyderabad,Printer,Supplier A,Warehouse 2,45,233,10485,1053.09,4389.03,5042.88,8,28,88,Yes,6.52,In Transit,10,48.096137339055794,On Time,February,2024,Low Stock
ORD00548,2025-01-25,2025-02-02,West,UAE,Bangalore,Printer,Supplier A,Warehouse 2,40,1640,65600,4395.18,43254.99,17949.83,8,319,51,No,6.41,In Transit,8,27.36254573170732,On Time,January,2025,Sufficient
ORD00549,2025-10-28,2025-11-09,South,USA,Chennai,Tablet,Supplier C,Warehouse 2,30,1159,34770,2070.12,15915.77,16784.11,12,304,141,No,1.27,Delivered,12,48.27181478285879,Delayed,October,2025,Sufficient
ORD00550,2025-05-07,2025-05-24,East,Germany,Chennai,Printer,Supplier B,Warehouse 1,29,480,13920,722.22,8896.38,4301.4,13,159,124,No,0.95,In Transit,17,30.900862068965512,Delayed,May,2025,Sufficient
ORD00551,2025-04-25,2025-05-05,South,India,Bangalore,Tablet,Supplier B,Warehouse 1,22,696,15312,967.64,6161.92,8182.44,6,347,68,No,4.9,Delivered,10,53.43808777429467,On Time,April,2025,Sufficient
ORD00552,2025-10-17,2025-10-22,East,Germany,Bangalore,Tablet,Supplier B,Warehouse 1,22,487,10714,965.41,6518.77,3229.82,5,307,138,No,7.86,Cancelled,5,30.145790554414788,On Time,October,2025,Sufficient
ORD00553,2025-04-10,2025-04-24,South,UAE,Delhi,Keyboard,Supplier D,Warehouse 1,32,549,17568,1981.6,10393.76,5192.64,14,238,129,No,5.7,Pending,14,29.557377049180328,Delayed,April,2025,Sufficient
ORD00554,2025-02-13,2025-02-17,East,India,Hyderabad,Phone,Supplier B,Warehouse 2,24,120,2880,105.51,1177.94,1596.55,4,148,106,No,1.36,Pending,4,55.435763888888886,On Time,February,2025,Sufficient
ORD00555,2024-06-27,2024-07-04,North,India,Mumbai,Monitor,Supplier A,Warehouse 2,47,456,21432,1298.43,12138.05,7995.52,5,11,72,Yes,1.84,Cancelled,7,37.30645763344532,On Time,June,2024,Low Stock
ORD00556,2024-08-03,2024-08-12,North,India,Mumbai,Phone,Supplier B,Warehouse 1,16,857,13712,1410.33,8203.51,4098.16,6,500,129,No,7.56,In Transit,9,29.887397899649944,On Time,August,2024,Sufficient
ORD00557,2025-06-29,2025-07-12,East,USA,Delhi,Phone,Supplier A,Warehouse 3,24,751,18024,1513.28,12492.33,4018.39,8,23,147,Yes,2.33,Pending,13,22.2946626719929,Delayed,June,2025,Low Stock
ORD00558,2024-10-13,2024-10-29,South,UAE,Chennai,Tablet,Supplier D,Warehouse 3,33,1296,42768,4692.72,19791.8,18283.48,15,240,134,No,1.11,Delivered,16,42.75037411148522,Delayed,October,2024,Sufficient
ORD00559,2025-04-20,2025-04-26,North,USA,Mumbai,Phone,Supplier D,Warehouse 1,46,865,39790,3075.48,21685.12,15029.4,4,242,84,No,7.67,In Transit,6,37.771801960291526,On Time,April,2025,Sufficient
ORD00560,2025-02-09,2025-02-16,South,India,Delhi,Monitor,Supplier C,Warehouse 1,28,1920,53760,3437.28,24039.47,26283.25,5,130,120,No,6.82,Delivered,7,48.889973958333336,On Time,February,2025,Sufficient
ORD00561,2025-08-20,2025-08-25,East,UAE,Hyderabad,Phone,Supplier D,Warehouse 1,33,1372,45276,2728.95,24238.3,18308.75,2,188,113,No,3.74,Cancelled,5,40.43809082074388,On Time,August,2025,Sufficient
ORD00562,2024-09-28,2024-10-10,South,India,Hyderabad,Laptop,Supplier C,Warehouse 1,23,1946,44758,1674.74,29217.17,13866.09,12,329,60,No,4.35,Cancelled,12,30.980137629027215,Delayed,September,2024,Sufficient
ORD00563,2025-07-13,2025-07-20,South,Germany,Hyderabad,Tablet,Supplier C,Warehouse 2,13,1482,19266,1148.86,9456.04,8661.1,5,349,85,No,6.62,Pending,7,44.95536177722413,On Time,July,2025,Sufficient
ORD00564,2025-02-17,2025-03-01,South,USA,Mumbai,Monitor,Supplier B,Warehouse 3,49,1442,70658,2195.36,42128.23,26334.41,8,487,69,No,7.92,In Transit,12,37.27024540745563,Delayed,February,2025,Sufficient
ORD00565,2025-08-24,2025-09-11,West,USA,Bangalore,Monitor,Supplier A,Warehouse 2,49,1059,51891,4930.99,27939.17,19020.84,14,160,74,No,6.44,In Transit,18,36.65537376423657,Delayed,August,2025,Sufficient
ORD00566,2024-05-22,2024-06-03,West,UAE,Chennai,Tablet,Supplier C,Warehouse 3,20,1611,32220,994.67,20721.34,10503.99,11,173,78,No,6.76,In Transit,12,32.60083798882681,Delayed,May,2024,Sufficient
ORD00567,2024-01-24,2024-02-04,West,USA,Bangalore,Laptop,Supplier D,Warehouse 1,9,414,3726,439.49,2601.78,684.73,11,409,127,No,4.76,In Transit,11,18.377079978529252,Delayed,January,2024,Sufficient
ORD00568,2025-05-01,2025-05-06,North,UAE,Hyderabad,Phone,Supplier B,Warehouse 1,37,1024,37888,3315.59,18617.92,15954.49,3,345,120,No,1.79,Pending,5,42.109612542229726,On Time,May,2025,Sufficient
ORD00569,2025-01-30,2025-02-06,East,UAE,Bangalore,Phone,Supplier A,Warehouse 1,15,696,10440,932.93,4395.18,5111.89,6,265,51,No,0.93,Pending,7,48.96446360153257,On Time,January,2025,Sufficient
ORD00570,2025-07-03,2025-07-14,West,UAE,Mumbai,Printer,Supplier C,Warehouse 3,48,240,11520,748.91,7730.8,3040.29,8,445,76,No,2.05,Cancelled,11,26.39140625,Delayed,July,2025,Sufficient
ORD00571,2024-07-26,2024-08-10,East,UAE,Bangalore,Monitor,Supplier A,Warehouse 3,44,1039,45716,2504.77,18388.48,24822.75,10,32,101,Yes,1.57,Pending,15,54.29772946014525,Delayed,July,2024,Low Stock
ORD00572,2024-04-03,2024-04-14,South,USA,Chennai,Keyboard,Supplier D,Warehouse 2,30,810,24300,2260.59,14907.91,7131.5,6,313,72,No,2.73,In Transit,11,29.347736625514404,Delayed,April,2024,Sufficient
ORD00573,2025-01-28,2025-02-10,East,India,Mumbai,Monitor,Supplier D,Warehouse 3,45,1264,56880,2195.46,34673.67,20010.87,12,453,70,No,0.83,Cancelled,13,35.180854430379746,Delayed,January,2025,Sufficient
ORD00574,2024-05-04,2024-05-11,North,UAE,Hyderabad,Laptop,Supplier D,Warehouse 2,49,315,15435,1163.73,9783.52,4487.75,7,84,82,No,3.58,Pending,7,29.07515387107224,On Time,May,2024,Sufficient
ORD00575,2024-12-17,2025-01-02,West,UAE,Hyderabad,Laptop,Supplier B,Warehouse 3,13,912,11856,395.99,5633.75,5826.26,13,69,91,Yes,5.82,In Transit,16,49.14186909581647,Delayed,December,2024,Low Stock
ORD00576,2025-03-24,2025-03-31,West,USA,Hyderabad,Keyboard,Supplier A,Warehouse 3,18,1823,32814,1460.98,21379.92,9973.1,4,90,87,No,5.05,Delivered,7,30.392820137746085,On Time,March,2025,Sufficient
ORD00577,2024-10-06,2024-10-13,North,UAE,Delhi,Monitor,Supplier A,Warehouse 3,23,464,10672,528.27,4379.08,5764.65,4,110,106,No,5.56,Delivered,7,54.01658545727136,On Time,October,2024,Sufficient
ORD00578,2024-01-05,2024-01-10,North,India,Delhi,Phone,Supplier A,Warehouse 1,50,513,25650,2913.68,13142.89,9593.43,2,46,52,Yes,2.29,In Transit,5,37.4012865497076,On Time,January,2024,Low Stock
ORD00579,2024-04-08,2024-04-27,South,UAE,Bangalore,Laptop,Supplier B,Warehouse 1,11,1582,17402,783.69,9130.9,7487.41,14,167,91,No,1.31,Pending,19,43.02614641995173,Delayed,April,2024,Sufficient
ORD00580,2024-04-18,2024-04-27,East,Germany,Hyderabad,Laptop,Supplier B,Warehouse 2,12,130,1560,103.26,772.0,684.74,7,234,78,No,3.42,Delivered,9,43.89358974358974,On Time,April,2024,Sufficient
ORD00581,2024-11-04,2024-11-22,North,Germany,Bangalore,Keyboard,Supplier B,Warehouse 2,32,308,9856,927.72,6282.0,2646.28,14,291,71,No,7.42,Cancelled,18,26.849431818181817,Delayed,November,2024,Sufficient
ORD00582,2024-06-28,2024-07-15,West,USA,Chennai,Printer,Supplier A,Warehouse 1,21,1843,38703,3482.24,16265.09,18955.67,12,466,124,No,0.63,In Transit,17,48.97726274449008,Delayed,June,2024,Sufficient
ORD00583,2024-01-22,2024-02-02,West,Germany,Mumbai,Phone,Supplier D,Warehouse 1,20,584,11680,1126.09,7325.39,3228.52,11,30,67,Yes,5.15,Cancelled,11,27.641438356164382,Delayed,January,2024,Low Stock
ORD00584,2025-10-19,2025-10-22,North,UAE,Delhi,Laptop,Supplier B,Warehouse 3,47,1324,62228,7403.24,33174.86,21649.9,2,68,85,Yes,7.08,Cancelled,3,34.791251526643954,On Time,October,2025,Low Stock
ORD00585,2024-12-05,2024-12-13,West,Germany,Mumbai,Monitor,Supplier A,Warehouse 1,14,1204,16856,587.71,11382.91,4885.38,7,410,137,No,7.91,Pending,8,28.983032747982918,On Time,December,2024,Sufficient
ORD00586,2025-05-18,2025-05-22,South,India,Bangalore,Keyboard,Supplier D,Warehouse 2,4,1399,5596,667.5,3813.58,1114.92,3,88,125,Yes,1.44,Pending,4,19.923516797712654,On Time,May,2025,Low Stock
ORD00587,2024-06-17,2024-07-01,East,UAE,Hyderabad,Tablet,Supplier D,Warehouse 2,16,968,15488,710.58,7352.01,7425.41,13,229,131,No,2.64,Pending,14,47.94298811983471,Delayed,June,2024,Sufficient
ORD00588,2024-06-20,2024-07-02,West,UAE,Hyderabad,Tablet,Supplier B,Warehouse 3,28,1134,31752,2694.01,16829.49,12228.5,9,488,111,No,1.67,Delivered,12,38.51253464348702,Delayed,June,2024,Sufficient
ORD00589,2024-06-28,2024-07-07,West,USA,Mumbai,Phone,Supplier A,Warehouse 1,30,726,21780,1542.55,11163.21,9074.24,6,36,92,Yes,5.05,Pending,9,41.663177226813595,On Time,June,2024,Low Stock
ORD00590,2025-05-27,2025-06-14,West,Germany,Chennai,Laptop,Supplier D,Warehouse 1,24,1106,26544,1762.79,13928.86,10852.35,13,380,97,No,3.46,In Transit,18,40.88438065099458,Delayed,May,2025,Sufficient
ORD00591,2024-05-07,2024-05-19,West,Germany,Hyderabad,Keyboard,Supplier D,Warehouse 2,11,497,5467,539.4,3756.53,1171.07,8,384,142,No,6.28,Cancelled,12,21.42070605450887,Delayed,May,2024,Sufficient
ORD00592,2024-09-09,2024-09-17,East,UAE,Mumbai,Tablet,Supplier B,Warehouse 3,3,1987,5961,615.06,3512.73,1833.21,5,357,135,No,5.57,Pending,8,30.753397081026673,On Time,September,2024,Sufficient
ORD00593,2025-08-15,2025-08-28,South,UAE,Mumbai,Monitor,Supplier C,Warehouse 3,1,339,339,33.69,201.14,104.17,12,203,140,No,7.38,Delivered,13,30.728613569321535,Delayed,August,2025,Sufficient
ORD00594,2024-11-05,2024-11-19,North,Germany,Mumbai,Tablet,Supplier B,Warehouse 3,43,1915,82345,5307.22,40546.16,36491.62,10,448,143,No,3.59,Delivered,14,44.31552614002065,Delayed,November,2024,Sufficient
ORD00595,2025-02-11,2025-02-26,East,UAE,Mumbai,Phone,Supplier C,Warehouse 1,1,444,444,45.94,177.81,220.25,13,356,103,No,1.02,In Transit,15,49.60585585585586,Delayed,February,2025,Sufficient
ORD00596,2025-12-21,2025-12-26,North,USA,Mumbai,Tablet,Supplier D,Warehouse 2,32,472,15104,1136.35,6541.11,7426.54,4,108,73,No,4.75,Pending,5,49.169359110169495,On Time,December,2025,Sufficient
ORD00597,2025-10-03,2025-10-14,South,UAE,Bangalore,Keyboard,Supplier A,Warehouse 1,41,440,18040,670.78,7679.85,9689.37,11,32,93,Yes,1.44,Delivered,11,53.710476718403555,Delayed,October,2025,Low Stock
ORD00598,2024-03-03,2024-03-09,East,UAE,Bangalore,Tablet,Supplier D,Warehouse 2,43,1292,55556,5612.75,22920.06,27023.19,6,405,50,No,2.08,In Transit,6,48.64135286917705,On Time,March,2024,Sufficient
ORD00599,2025-01-14,2025-01-28,East,India,Hyderabad,Monitor,Supplier D,Warehouse 3,21,1772,37212,1918.79,18917.21,16376.0,12,312,57,No,3.49,Cancelled,14,44.00730947006342,Delayed,January,2025,Sufficient
ORD00600,2024-05-22,2024-05-28,West,UAE,Mumbai,Laptop,Supplier C,Warehouse 1,8,1879,15032,1168.84,10301.71,3561.45,2,127,97,No,6.14,In Transit,6,23.69245609366684,On Time,May,2024,Sufficient
ORD00601,2025-10-10,2025-10-17,East,UAE,Bangalore,Keyboard,Supplier A,Warehouse 3,48,766,36768,3346.39,17283.45,16138.16,7,378,128,No,4.13,Delivered,7,43.891862489120975,On Time,October,2025,Sufficient
ORD00602,2025-01-29,2025-02-08,South,UAE,Hyderabad,Tablet,Supplier D,Warehouse 1,13,1558,20254,868.58,11261.55,8123.87,6,438,141,No,4.79,Delivered,10,40.10995358941444,On Time,January,2025,Sufficient
ORD00603,2025-04-01,2025-04-07,North,UAE,Hyderabad,Phone,Supplier C,Warehouse 2,43,1207,51901,2682.3,24055.71,25162.99,3,337,139,No,6.15,Delivered,6,48.48266892738098,On Time,April,2025,Sufficient
ORD00604,2024-10-14,2024-10-24,North,Germany,Mumbai,Printer,Supplier A,Warehouse 3,17,1463,24871,1812.28,16645.0,6413.72,5,69,118,Yes,1.42,In Transit,10,25.7879458003297,On Time,October,2024,Low Stock
ORD00605,2024-12-17,2024-12-30,South,Germany,Hyderabad,Tablet,Supplier A,Warehouse 1,48,1607,77136,7347.4,45986.62,23801.98,8,494,105,No,6.39,Pending,13,30.857161377307612,Delayed,December,2024,Sufficient
ORD00606,2024-04-01,2024-04-13,North,Germany,Hyderabad,Printer,Supplier B,Warehouse 2,38,485,18430,1788.0,8013.95,8628.05,7,436,90,No,3.26,In Transit,12,46.81524688008681,Delayed,April,2024,Sufficient
ORD00607,2025-03-09,2025-03-18,West,Germany,Mumbai,Tablet,Supplier B,Warehouse 2,44,1731,76164,3150.73,45631.59,27381.68,7,54,100,Yes,4.93,Delivered,9,35.95094795441416,On Time,March,2025,Low Stock
ORD00608,2025-11-27,2025-12-07,East,India,Delhi,Keyboard,Supplier D,Warehouse 3,39,680,26520,1143.76,15901.53,9474.71,9,359,54,No,6.51,Cancelled,10,35.72665912518853,On Time,November,2025,Sufficient
ORD00609,2024-08-08,2024-08-19,North,USA,Bangalore,Keyboard,Supplier D,Warehouse 2,46,871,40066,1414.05,25764.96,12886.99,9,366,76,No,1.65,Pending,11,32.164403733839166,Delayed,August,2024,Sufficient
ORD00610,2025-11-06,2025-11-22,West,India,Chennai,Keyboard,Supplier C,Warehouse 2,2,1222,2444,159.61,1287.33,997.06,15,178,146,No,4.05,In Transit,16,40.7962356792144,Delayed,November,2025,Sufficient
ORD00611,2025-12-14,2025-12-24,West,USA,Chennai,Phone,Supplier D,Warehouse 3,36,906,32616,1264.16,16210.99,15140.85,5,443,56,No,6.43,Cancelled,10,46.42154157468727,On Time,December,2025,Sufficient
ORD00612,2025-05-09,2025-05-16,South,UAE,Bangalore,Keyboard,Supplier B,Warehouse 1,14,546,7644,782.69,3506.28,3355.03,6,185,142,No,5.38,Delivered,7,43.89102564102564,On Time,May,2025,Sufficient
ORD00613,2024-04-08,2024-04-18,South,India,Hyderabad,Phone,Supplier D,Warehouse 2,12,207,2484,100.75,1377.7,1005.55,7,222,69,No,3.04,In Transit,10,40.481078904991946,On Time,April,2024,Sufficient
ORD00614,2024-11-05,2024-11-22,West,UAE,Delhi,Keyboard,Supplier D,Warehouse 2,12,1436,17232,1672.68,10903.63,4655.69,13,343,134,No,7.93,Delivered,17,27.017699628597956,Delayed,November,2024,Sufficient
ORD00615,2024-01-12,2024-01-15,East,India,Chennai,Phone,Supplier D,Warehouse 2,6,349,2094,155.02,1257.74,681.24,3,11,125,Yes,4.32,In Transit,3,32.532951289398284,On Time,January,2024,Low Stock
ORD00616,2025-10-22,2025-11-07,West,India,Bangalore,Printer,Supplier D,Warehouse 1,20,1270,25400,1048.29,12638.24,11713.47,13,441,118,No,5.85,Pending,16,46.116023622047244,Delayed,October,2025,Sufficient
ORD00617,2025-06-15,2025-07-04,South,USA,Hyderabad,Printer,Supplier D,Warehouse 2,35,1561,54635,5665.35,32535.7,16433.95,15,106,134,Yes,6.15,Delivered,19,30.079527775235654,Delayed,June,2025,Low Stock
ORD00618,2024-05-05,2024-05-08,North,Germany,Delhi,Printer,Supplier B,Warehouse 2,37,522,19314,1713.88,8234.45,9365.67,2,385,54,No,2.43,Delivered,3,48.49161230195713,On Time,May,2024,Sufficient
ORD00619,2025-11-04,2025-11-07,South,UAE,Delhi,Printer,Supplier C,Warehouse 3,20,194,3880,446.82,2156.63,1276.55,2,337,118,No,6.37,In Transit,3,32.90077319587629,On Time,November,2025,Sufficient
ORD00620,2025-07-05,2025-07-16,South,USA,Chennai,Tablet,Supplier C,Warehouse 1,45,302,13590,1218.15,5618.39,6753.46,10,72,88,Yes,0.78,Pending,11,49.694334069168505,Delayed,July,2025,Low Stock
ORD00621,2025-09-29,2025-10-07,West,USA,Chennai,Phone,Supplier A,Warehouse 3,36,622,22392,1197.09,13321.69,7873.22,8,233,60,No,1.72,Cancelled,8,35.1608610217935,On Time,September,2025,Sufficient
ORD00622,2024-10-02,2024-10-19,West,USA,Delhi,Monitor,Supplier D,Warehouse 1,42,494,20748,1956.54,11807.53,6983.93,12,261,127,No,5.36,Pending,17,33.660738384422594,Delayed,October,2024,Sufficient
ORD00623,2025-09-10,2025-09-15,East,Germany,Delhi,Phone,Supplier B,Warehouse 2,18,355,6390,497.35,3867.19,2025.46,5,168,131,No,3.55,Delivered,5,31.697339593114243,On Time,September,2025,Sufficient
ORD00624,2024-01-11,2024-01-17,West,India,Chennai,Tablet,Supplier C,Warehouse 3,15,875,13125,1518.04,8332.01,3274.95,3,269,143,No,1.43,Cancelled,6,24.951999999999998,On Time,January,2024,Sufficient
ORD00625,2024-10-04,2024-10-15,West,USA,Delhi,Laptop,Supplier B,Warehouse 3,4,449,1796,105.28,1123.51,567.21,11,412,144,No,1.86,In Transit,11,31.58184855233853,Delayed,October,2024,Sufficient
ORD00626,2024-05-09,2024-05-16,West,UAE,Mumbai,Monitor,Supplier C,Warehouse 2,37,1606,59422,3212.55,40141.49,16067.96,4,189,140,No,5.29,Pending,7,27.04042273905288,On Time,May,2024,Sufficient
ORD00627,2025-05-29,2025-06-06,East,UAE,Delhi,Laptop,Supplier A,Warehouse 1,28,1166,32648,3746.39,21691.86,7209.75,6,156,131,No,6.61,Delivered,8,22.083282283753984,On Time,May,2025,Sufficient
ORD00628,2024-09-02,2024-09-06,South,UAE,Bangalore,Printer,Supplier A,Warehouse 2,37,217,8029,301.99,3900.13,3826.88,3,413,51,No,7.47,In Transit,4,47.66322082451115,On Time,September,2024,Sufficient
ORD00629,2024-01-15,2024-01-27,West,USA,Chennai,Phone,Supplier B,Warehouse 1,48,114,5472,515.87,3342.17,1613.96,11,125,144,Yes,6.12,Delivered,12,29.494883040935672,Delayed,January,2024,Low Stock
ORD00630,2025-01-10,2025-01-26,South,India,Delhi,Tablet,Supplier D,Warehouse 2,33,823,27159,3142.94,14307.81,9708.25,15,191,64,No,3.34,Cancelled,16,35.745977392392945,Delayed,January,2025,Sufficient
ORD00631,2024-09-28,2024-10-03,West,UAE,Hyderabad,Tablet,Supplier A,Warehouse 3,48,1392,66816,5425.18,31085.41,30305.41,5,477,132,No,2.79,Delivered,5,45.356516403256705,On Time,September,2024,Sufficient
